date_key,full_date,day,month_number,month_name,year,quarter,quarter_label,week_number,day_name,day_of_week,is_weekend,is_holiday,half_year
20240802,2024-08-02,2,8,August,2024,3,Q3 2024,31,Friday,5,0,0,H2 2024
20240803,2024-08-03,3,8,August,2024,3,Q3 2024,31,Saturday,6,1,0,H2 2024
20240804,2024-08-04,4,8,August,2024,3,Q3 2024,31,Sunday,7,1,0,H2 2024
20240805,2024-08-05,5,8,August,2024,3,Q3 2024,32,Monday,1,0,0,H2 2024
20240806,2024-08-06,6,8,August,2024,3,Q3 2024,32,Tuesday,2,0,0,H2 2024
20240807,2024-08-07,7,8,August,2024,3,Q3 2024,32,Wednesday,3,0,0,H2 2024
20240808,2024-08-08,8,8,August,2024,3,Q3 2024,32,Thursday,4,0,0,H2 2024
20240809,2024-08-09,9,8,August,2024,3,Q3 2024,32,Friday,5,0,0,H2 2024
20240810,2024-08-10,10,8,August,2024,3,Q3 2024,32,Saturday,6,1,0,H2 2024
20240811,2024-08-11,11,8,August,2024,3,Q3 2024,32,Sunday,7,1,0,H2 2024
20240812,2024-08-12,12,8,August,2024,3,Q3 2024,33,Monday,1,0,0,H2 2024
20240813,2024-08-13,13,8,August,2024,3,Q3 2024,33,Tuesday,2,0,0,H2 2024
20240814,2024-08-14,14,8,August,2024,3,Q3 2024,33,Wednesday,3,0,0,H2 2024
20240815,2024-08-15,15,8,August,2024,3,Q3 2024,33,Thursday,4,0,1,H2 2024
20240816,2024-08-16,16,8,August,2024,3,Q3 2024,33,Friday,5,0,0,H2 2024
20240817,2024-08-17,17,8,August,2024,3,Q3 2024,33,Saturday,6,1,0,H2 2024
20240818,2024-08-18,18,8,August,2024,3,Q3 2024,33,Sunday,7,1,0,H2 2024
20240819,2024-08-19,19,8,August,2024,3,Q3 2024,34,Monday,1,0,0,H2 2024
20240820,2024-08-20,20,8,August,2024,3,Q3 2024,34,Tuesday,2,0,0,H2 2024
20240821,2024-08-21,21,8,August,2024,3,Q3 2024,34,Wednesday,3,0,0,H2 2024
20240822,2024-08-22,22,8,August,2024,3,Q3 2024,34,Thursday,4,0,0,H2 2024
20240823,2024-08-23,23,8,August,2024,3,Q3 2024,34,Friday,5,0,0,H2 2024
20240824,2024-08-24,24,8,August,2024,3,Q3 2024,34,Saturday,6,1,0,H2 2024
20240825,2024-08-25,25,8,August,2024,3,Q3 2024,34,Sunday,7,1,0,H2 2024
20240826,2024-08-26,26,8,August,2024,3,Q3 2024,35,Monday,1,0,0,H2 2024
20240827,2024-08-27,27,8,August,2024,3,Q3 2024,35,Tuesday,2,0,0,H2 2024
20240828,2024-08-28,28,8,August,2024,3,Q3 2024,35,Wednesday,3,0,0,H2 2024
20240829,2024-08-29,29,8,August,2024,3,Q3 2024,35,Thursday,4,0,0,H2 2024
20240830,2024-08-30,30,8,August,2024,3,Q3 2024,35,Friday,5,0,0,H2 2024
20240831,2024-08-31,31,8,August,2024,3,Q3 2024,35,Saturday,6,1,0,H2 2024
20240901,2024-09-01,1,9,September,2024,3,Q3 2024,35,Sunday,7,1,0,H2 2024
20240902,2024-09-02,2,9,September,2024,3,Q3 2024,36,Monday,1,0,0,H2 2024
20240903,2024-09-03,3,9,September,2024,3,Q3 2024,36,Tuesday,2,0,0,H2 2024
20240904,2024-09-04,4,9,September,2024,3,Q3 2024,36,Wednesday,3,0,0,H2 2024
20240905,2024-09-05,5,9,September,2024,3,Q3 2024,36,Thursday,4,0,0,H2 2024
20240906,2024-09-06,6,9,September,2024,3,Q3 2024,36,Friday,5,0,0,H2 2024
20240907,2024-09-07,7,9,September,2024,3,Q3 2024,36,Saturday,6,1,0,H2 2024
20240908,2024-09-08,8,9,September,2024,3,Q3 2024,36,Sunday,7,1,0,H2 2024
20240909,2024-09-09,9,9,September,2024,3,Q3 2024,37,Monday,1,0,0,H2 2024
20240910,2024-09-10,10,9,September,2024,3,Q3 2024,37,Tuesday,2,0,0,H2 2024
20240911,2024-09-11,11,9,September,2024,3,Q3 2024,37,Wednesday,3,0,0,H2 2024
20240912,2024-09-12,12,9,September,2024,3,Q3 2024,37,Thursday,4,0,0,H2 2024
20240913,2024-09-13,13,9,September,2024,3,Q3 2024,37,Friday,5,0,0,H2 2024
20240914,2024-09-14,14,9,September,2024,3,Q3 2024,37,Saturday,6,1,0,H2 2024
20240915,2024-09-15,15,9,September,2024,3,Q3 2024,37,Sunday,7,1,0,H2 2024
20240916,2024-09-16,16,9,September,2024,3,Q3 2024,38,Monday,1,0,0,H2 2024
20240917,2024-09-17,17,9,September,2024,3,Q3 2024,38,Tuesday,2,0,0,H2 2024
20240918,2024-09-18,18,9,September,2024,3,Q3 2024,38,Wednesday,3,0,0,H2 2024
20240919,2024-09-19,19,9,September,2024,3,Q3 2024,38,Thursday,4,0,0,H2 2024
20240920,2024-09-20,20,9,September,2024,3,Q3 2024,38,Friday,5,0,0,H2 2024
20240921,2024-09-21,21,9,September,2024,3,Q3 2024,38,Saturday,6,1,0,H2 2024
20240922,2024-09-22,22,9,September,2024,3,Q3 2024,38,Sunday,7,1,0,H2 2024
20240923,2024-09-23,23,9,September,2024,3,Q3 2024,39,Monday,1,0,0,H2 2024
20240924,2024-09-24,24,9,September,2024,3,Q3 2024,39,Tuesday,2,0,0,H2 2024
20240925,2024-09-25,25,9,September,2024,3,Q3 2024,39,Wednesday,3,0,0,H2 2024
20240926,2024-09-26,26,9,September,2024,3,Q3 2024,39,Thursday,4,0,0,H2 2024
20240927,2024-09-27,27,9,September,2024,3,Q3 2024,39,Friday,5,0,0,H2 2024
20240928,2024-09-28,28,9,September,2024,3,Q3 2024,39,Saturday,6,1,0,H2 2024
20240929,2024-09-29,29,9,September,2024,3,Q3 2024,39,Sunday,7,1,0,H2 2024
20240930,2024-09-30,30,9,September,2024,3,Q3 2024,40,Monday,1,0,0,H2 2024
20241001,2024-10-01,1,10,October,2024,4,Q4 2024,40,Tuesday,2,0,0,H2 2024
20241002,2024-10-02,2,10,October,2024,4,Q4 2024,40,Wednesday,3,0,0,H2 2024
20241003,2024-10-03,3,10,October,2024,4,Q4 2024,40,Thursday,4,0,0,H2 2024
20241004,2024-10-04,4,10,October,2024,4,Q4 2024,40,Friday,5,0,0,H2 2024
20241005,2024-10-05,5,10,October,2024,4,Q4 2024,40,Saturday,6,1,0,H2 2024
20241006,2024-10-06,6,10,October,2024,4,Q4 2024,40,Sunday,7,1,0,H2 2024
20241007,2024-10-07,7,10,October,2024,4,Q4 2024,41,Monday,1,0,0,H2 2024
20241008,2024-10-08,8,10,October,2024,4,Q4 2024,41,Tuesday,2,0,0,H2 2024
20241009,2024-10-09,9,10,October,2024,4,Q4 2024,41,Wednesday,3,0,0,H2 2024
20241010,2024-10-10,10,10,October,2024,4,Q4 2024,41,Thursday,4,0,0,H2 2024
20241011,2024-10-11,11,10,October,2024,4,Q4 2024,41,Friday,5,0,0,H2 2024
20241012,2024-10-12,12,10,October,2024,4,Q4 2024,41,Saturday,6,1,0,H2 2024
20241013,2024-10-13,13,10,October,2024,4,Q4 2024,41,Sunday,7,1,0,H2 2024
20241014,2024-10-14,14,10,October,2024,4,Q4 2024,42,Monday,1,0,0,H2 2024
20241015,2024-10-15,15,10,October,2024,4,Q4 2024,42,Tuesday,2,0,0,H2 2024
20241016,2024-10-16,16,10,October,2024,4,Q4 2024,42,Wednesday,3,0,0,H2 2024
20241017,2024-10-17,17,10,October,2024,4,Q4 2024,42,Thursday,4,0,0,H2 2024
20241018,2024-10-18,18,10,October,2024,4,Q4 2024,42,Friday,5,0,0,H2 2024
20241019,2024-10-19,19,10,October,2024,4,Q4 2024,42,Saturday,6,1,0,H2 2024
20241020,2024-10-20,20,10,October,2024,4,Q4 2024,42,Sunday,7,1,0,H2 2024
20241021,2024-10-21,21,10,October,2024,4,Q4 2024,43,Monday,1,0,0,H2 2024
20241022,2024-10-22,22,10,October,2024,4,Q4 2024,43,Tuesday,2,0,0,H2 2024
20241023,2024-10-23,23,10,October,2024,4,Q4 2024,43,Wednesday,3,0,0,H2 2024
20241024,2024-10-24,24,10,October,2024,4,Q4 2024,43,Thursday,4,0,0,H2 2024
20241025,2024-10-25,25,10,October,2024,4,Q4 2024,43,Friday,5,0,0,H2 2024
20241026,2024-10-26,26,10,October,2024,4,Q4 2024,43,Saturday,6,1,0,H2 2024
20241027,2024-10-27,27,10,October,2024,4,Q4 2024,43,Sunday,7,1,0,H2 2024
20241028,2024-10-28,28,10,October,2024,4,Q4 2024,44,Monday,1,0,0,H2 2024
20241029,2024-10-29,29,10,October,2024,4,Q4 2024,44,Tuesday,2,0,0,H2 2024
20241030,2024-10-30,30,10,October,2024,4,Q4 2024,44,Wednesday,3,0,0,H2 2024
20241031,2024-10-31,31,10,October,2024,4,Q4 2024,44,Thursday,4,0,0,H2 2024
20241101,2024-11-01,1,11,November,2024,4,Q4 2024,44,Friday,5,0,0,H2 2024
20241102,2024-11-02,2,11,November,2024,4,Q4 2024,44,Saturday,6,1,0,H2 2024
20241103,2024-11-03,3,11,November,2024,4,Q4 2024,44,Sunday,7,1,0,H2 2024
20241104,2024-11-04,4,11,November,2024,4,Q4 2024,45,Monday,1,0,0,H2 2024
20241105,2024-11-05,5,11,November,2024,4,Q4 2024,45,Tuesday,2,0,0,H2 2024
20241106,2024-11-06,6,11,November,2024,4,Q4 2024,45,Wednesday,3,0,0,H2 2024
20241107,2024-11-07,7,11,November,2024,4,Q4 2024,45,Thursday,4,0,0,H2 2024
20241108,2024-11-08,8,11,November,2024,4,Q4 2024,45,Friday,5,0,0,H2 2024
20241109,2024-11-09,9,11,November,2024,4,Q4 2024,45,Saturday,6,1,0,H2 2024
20241110,2024-11-10,10,11,November,2024,4,Q4 2024,45,Sunday,7,1,0,H2 2024
20241111,2024-11-11,11,11,November,2024,4,Q4 2024,46,Monday,1,0,0,H2 2024
20241112,2024-11-12,12,11,November,2024,4,Q4 2024,46,Tuesday,2,0,0,H2 2024
20241113,2024-11-13,13,11,November,2024,4,Q4 2024,46,Wednesday,3,0,0,H2 2024
20241114,2024-11-14,14,11,November,2024,4,Q4 2024,46,Thursday,4,0,0,H2 2024
20241115,2024-11-15,15,11,November,2024,4,Q4 2024,46,Friday,5,0,0,H2 2024
20241116,2024-11-16,16,11,November,2024,4,Q4 2024,46,Saturday,6,1,0,H2 2024
20241117,2024-11-17,17,11,November,2024,4,Q4 2024,46,Sunday,7,1,0,H2 2024
20241118,2024-11-18,18,11,November,2024,4,Q4 2024,47,Monday,1,0,0,H2 2024
20241119,2024-11-19,19,11,November,2024,4,Q4 2024,47,Tuesday,2,0,0,H2 2024
20241120,2024-11-20,20,11,November,2024,4,Q4 2024,47,Wednesday,3,0,0,H2 2024
20241121,2024-11-21,21,11,November,2024,4,Q4 2024,47,Thursday,4,0,0,H2 2024
20241122,2024-11-22,22,11,November,2024,4,Q4 2024,47,Friday,5,0,0,H2 2024
20241123,2024-11-23,23,11,November,2024,4,Q4 2024,47,Saturday,6,1,0,H2 2024
20241124,2024-11-24,24,11,November,2024,4,Q4 2024,47,Sunday,7,1,0,H2 2024
20241125,2024-11-25,25,11,November,2024,4,Q4 2024,48,Monday,1,0,0,H2 2024
20241126,2024-11-26,26,11,November,2024,4,Q4 2024,48,Tuesday,2,0,0,H2 2024
20241127,2024-11-27,27,11,November,2024,4,Q4 2024,48,Wednesday,3,0,0,H2 2024
20241128,2024-11-28,28,11,November,2024,4,Q4 2024,48,Thursday,4,0,0,H2 2024
20241129,2024-11-29,29,11,November,2024,4,Q4 2024,48,Friday,5,0,0,H2 2024
20241130,2024-11-30,30,11,November,2024,4,Q4 2024,48,Saturday,6,1,0,H2 2024
20241201,2024-12-01,1,12,December,2024,4,Q4 2024,48,Sunday,7,1,0,H2 2024
20241202,2024-12-02,2,12,December,2024,4,Q4 2024,49,Monday,1,0,0,H2 2024
20241203,2024-12-03,3,12,December,2024,4,Q4 2024,49,Tuesday,2,0,0,H2 2024
20241204,2024-12-04,4,12,December,2024,4,Q4 2024,49,Wednesday,3,0,0,H2 2024
20241205,2024-12-05,5,12,December,2024,4,Q4 2024,49,Thursday,4,0,0,H2 2024
20241206,2024-12-06,6,12,December,2024,4,Q4 2024,49,Friday,5,0,0,H2 2024
20241207,2024-12-07,7,12,December,2024,4,Q4 2024,49,Saturday,6,1,0,H2 2024
20241208,2024-12-08,8,12,December,2024,4,Q4 2024,49,Sunday,7,1,0,H2 2024
20241209,2024-12-09,9,12,December,2024,4,Q4 2024,50,Monday,1,0,0,H2 2024
20241210,2024-12-10,10,12,December,2024,4,Q4 2024,50,Tuesday,2,0,0,H2 2024
20241211,2024-12-11,11,12,December,2024,4,Q4 2024,50,Wednesday,3,0,0,H2 2024
20241212,2024-12-12,12,12,December,2024,4,Q4 2024,50,Thursday,4,0,0,H2 2024
20241213,2024-12-13,13,12,December,2024,4,Q4 2024,50,Friday,5,0,0,H2 2024
20241214,2024-12-14,14,12,December,2024,4,Q4 2024,50,Saturday,6,1,0,H2 2024
20241215,2024-12-15,15,12,December,2024,4,Q4 2024,50,Sunday,7,1,0,H2 2024
20241216,2024-12-16,16,12,December,2024,4,Q4 2024,51,Monday,1,0,0,H2 2024
20241217,2024-12-17,17,12,December,2024,4,Q4 2024,51,Tuesday,2,0,0,H2 2024
20241218,2024-12-18,18,12,December,2024,4,Q4 2024,51,Wednesday,3,0,0,H2 2024
20241219,2024-12-19,19,12,December,2024,4,Q4 2024,51,Thursday,4,0,0,H2 2024
20241220,2024-12-20,20,12,December,2024,4,Q4 2024,51,Friday,5,0,0,H2 2024
20241221,2024-12-21,21,12,December,2024,4,Q4 2024,51,Saturday,6,1,0,H2 2024
20241222,2024-12-22,22,12,December,2024,4,Q4 2024,51,Sunday,7,1,0,H2 2024
20241223,2024-12-23,23,12,December,2024,4,Q4 2024,52,Monday,1,0,0,H2 2024
20241224,2024-12-24,24,12,December,2024,4,Q4 2024,52,Tuesday,2,0,0,H2 2024
20241225,2024-12-25,25,12,December,2024,4,Q4 2024,52,Wednesday,3,0,0,H2 2024
20241226,2024-12-26,26,12,December,2024,4,Q4 2024,52,Thursday,4,0,0,H2 2024
20241227,2024-12-27,27,12,December,2024,4,Q4 2024,52,Friday,5,0,0,H2 2024
20241228,2024-12-28,28,12,December,2024,4,Q4 2024,52,Saturday,6,1,0,H2 2024
20241229,2024-12-29,29,12,December,2024,4,Q4 2024,52,Sunday,7,1,0,H2 2024
20241230,2024-12-30,30,12,December,2024,4,Q4 2024,1,Monday,1,0,0,H2 2024
20241231,2024-12-31,31,12,December,2024,4,Q4 2024,1,Tuesday,2,0,0,H2 2024
